Time,theta_0,theta_1,theta_2
1742949973.156906,-0.019519822672009468,-0.03015180304646492,0.5627349615097046
1742949973.1730552,-0.019494976848363876,-0.03013361245393753,0.5627152919769287
1742949973.1889334,-0.019467853009700775,-0.03012797050178051,0.5626931190490723
1742949973.2051647,-0.019429577514529228,-0.030129894614219666,0.5626733899116516
1742949973.221145,-0.019405070692300797,-0.030158961191773415,0.5626443028450012
1742949973.2370753,-0.01938239112496376,-0.030152393504977226,0.5626291036605835
1742949973.2541237,-0.019357038661837578,-0.03013940155506134,0.5626176595687866
1742949973.2688572,-0.019320761784911156,-0.030132781714200974,0.5625844597816467
1742949973.2868233,-0.019295018166303635,-0.030121035873889923,0.5625508427619934
1742949973.3029492,-0.019268285483121872,-0.03008982539176941,0.5625289678573608
1742949973.3177817,-0.019215548411011696,-0.030072294175624847,0.5625165104866028
1742949973.3329232,-0.01919628120958805,-0.030075501650571823,0.5625035762786865
1742949973.3503032,-0.01916961558163166,-0.03005889244377613,0.5624871850013733
1742949973.3660374,-0.019139323383569717,-0.030019337311387062,0.5624744892120361
1742949973.3823323,-0.019116701558232307,-0.03002256341278553,0.562458872795105
1742949973.397175,-0.019074028357863426,-0.03001207672059536,0.5624305605888367
1742949973.413276,-0.01904035359621048,-0.03002043254673481,0.5624095797538757
1742949973.429729,-0.019022945314645767,-0.03001534566283226,0.5623940229415894
1742949973.4458575,-0.018980542197823524,-0.030028145760297775,0.5623812079429626
1742949973.4627194,-0.018945053219795227,-0.030040958896279335,0.5623667240142822
1742949973.4768946,-0.01891987770795822,-0.030052995309233665,0.562377393245697
1742949973.493035,-0.01889420486986637,-0.030072571709752083,0.5623759627342224
1742949973.510544,-0.018871476873755455,-0.03009503148496151,0.5623562932014465
1742949973.5258536,-0.018846353515982628,-0.030108103528618813,0.5623326897621155
1742949973.5427623,-0.018817197531461716,-0.030145497992634773,0.562323808670044
1742949973.556907,-0.018789174035191536,-0.03018123470246792,0.5623289942741394
1742949973.5733693,-0.018753189593553543,-0.030219856649637222,0.562342643737793
1742949973.5888417,-0.01871378906071186,-0.030236637219786644,0.5623538494110107
1742949973.6058147,-0.018692078068852425,-0.03026420623064041,0.5623462200164795
1742949973.6210477,-0.01866834983229637,-0.030297566205263138,0.5623219609260559
1742949973.636945,-0.018640045076608658,-0.03033037856221199,0.5623056292533875
1742949973.6536686,-0.01862122304737568,-0.030349155887961388,0.5623047947883606
1742949973.6697888,-0.01860024221241474,-0.030383877456188202,0.5622932314872742
1742949973.6858509,-0.018575798720121384,-0.03042210265994072,0.5622737407684326
1742949973.701196,-0.018572447821497917,-0.03044268861413002,0.562251627445221
1742949973.7169735,-0.01856890320777893,-0.030480025336146355,0.5622632503509521
1742949973.7335553,-0.018556199967861176,-0.03050442971289158,0.5622583627700806
1742949973.7496502,-0.0185520201921463,-0.030496954917907715,0.5622485876083374
1742949973.7658236,-0.018552664667367935,-0.03050742670893669,0.5622552037239075
1742949973.7811246,-0.018551718443632126,-0.030514119192957878,0.5622473955154419
